_,_,_,_
151
0.00,0.73,0.64,0.69,0.50
0.10,0.73,0.64,0.68,0.50
0.20,0.73,0.64,0.68,0.50
0.30,0.73,0.64,0.68,0.50
0.40,0.73,0.65,0.68,0.50
0.50,0.72,0.65,0.68,0.50
0.60,0.72,0.64,0.68,0.50
0.70,0.72,0.64,0.67,0.50
0.80,0.73,0.64,0.66,0.50
0.90,0.73,0.64,0.66,0.50
1.00,0.73,0.64,0.67,0.51
1.10,0.73,0.64,0.67,0.51
1.20,0.73,0.65,0.67,0.50
1.30,0.73,0.65,0.67,0.50
1.40,0.74,0.65,0.68,0.50
1.50,0.73,0.65,0.68,0.50
1.60,0.73,0.63,0.67,0.50
1.70,0.73,0.63,0.67,0.50
1.80,0.73,0.63,0.67,0.50
1.90,0.73,0.63,0.68,0.50
2.00,0.73,0.62,0.68,0.50
2.10,0.73,0.63,0.69,0.51
2.20,0.73,0.63,0.69,0.51
2.30,0.73,0.64,0.69,0.51
2.40,0.74,0.63,0.69,0.51
2.50,0.74,0.63,0.70,0.51
2.60,0.73,0.63,0.69,0.51
2.70,0.73,0.63,0.69,0.51
2.80,0.73,0.63,0.69,0.50
2.90,0.73,0.63,0.69,0.50
3.00,0.73,0.64,0.69,0.50
3.10,0.73,0.64,0.69,0.50
3.20,0.72,0.63,0.69,0.50
3.30,0.72,0.63,0.68,0.50
3.40,0.72,0.64,0.68,0.50
3.50,0.72,0.64,0.68,0.50
3.60,0.73,0.64,0.68,0.50
3.70,0.72,0.64,0.68,0.49
3.80,0.72,0.64,0.68,0.49
3.90,0.72,0.64,0.68,0.49
4.00,0.72,0.63,0.69,0.49
4.10,0.72,0.62,0.70,0.48
4.20,0.72,0.62,0.71,0.49
4.30,0.72,0.62,0.71,0.48
4.40,0.72,0.62,0.73,0.49
4.50,0.72,0.62,0.73,0.48
4.60,0.72,0.62,0.73,0.48
4.70,0.72,0.62,0.72,0.48
4.80,0.72,0.63,0.73,0.47
4.90,0.72,0.62,0.73,0.46
5.00,0.72,0.61,0.70,0.46
5.10,0.72,0.60,0.69,0.46
5.20,0.72,0.60,0.66,0.46
5.30,0.72,0.59,0.68,0.46
5.40,0.72,0.59,0.62,0.46
5.50,0.72,0.59,0.62,0.46
5.60,0.72,0.59,0.63,0.46
5.70,0.73,0.60,0.63,0.46
5.80,0.73,0.60,0.62,0.46
5.90,0.73,0.60,0.63,0.46
6.00,0.73,0.60,0.68,0.46
6.10,0.73,0.60,0.70,0.46
6.20,0.73,0.60,0.70,0.46
6.30,0.73,0.60,0.70,0.46
6.40,0.73,0.60,0.68,0.46
6.50,0.73,0.60,0.68,0.46
6.60,0.73,0.60,0.66,0.46
6.70,0.73,0.61,0.65,0.46
6.80,0.73,0.60,0.65,0.46
6.90,0.73,0.60,0.69,0.46
7.00,0.73,0.60,0.70,0.46
7.10,0.73,0.60,0.64,0.47
7.20,0.73,0.60,0.65,0.47
7.30,0.73,0.59,0.65,0.47
7.40,0.73,0.59,0.65,0.48
7.50,0.73,0.59,0.65,0.47
7.60,0.74,0.60,0.64,0.47
7.70,0.73,0.60,0.63,0.48
7.80,0.73,0.60,0.63,0.48
7.90,0.74,0.60,0.66,0.47
8.00,0.73,0.59,0.66,0.48
8.10,0.72,0.61,0.61,0.48
8.20,0.72,0.61,0.60,0.48
8.30,0.70,0.61,0.61,0.48
8.40,0.69,0.61,0.64,0.48
8.50,0.69,0.61,0.64,0.48
8.60,0.69,0.61,0.64,0.48
8.70,0.69,0.61,0.64,0.49
8.80,0.69,0.61,0.65,0.49
8.90,0.68,0.61,0.65,0.49
9.00,0.68,0.61,0.65,0.49
9.10,0.68,0.61,0.66,0.49
9.20,0.69,0.61,0.66,0.49
9.30,0.69,0.61,0.66,0.49
9.40,0.69,0.61,0.66,0.49
9.50,0.69,0.61,0.66,0.49
9.60,0.69,0.61,0.66,0.48
9.70,0.69,0.61,0.66,0.48
9.80,0.70,0.59,0.65,0.48
9.90,0.69,0.59,0.65,0.48
10.00,0.69,0.59,0.64,0.48
10.10,0.69,0.59,0.65,0.48
10.20,0.69,0.60,0.66,0.48
10.30,0.69,0.60,0.66,0.48
10.40,0.68,0.61,0.66,0.48
10.50,0.68,0.62,0.66,0.48
10.60,0.68,0.62,0.66,0.48
10.70,0.68,0.62,0.67,0.49
10.80,0.68,0.63,0.66,0.49
10.90,0.68,0.64,0.67,0.49
11.00,0.68,0.64,0.67,0.49
11.10,0.68,0.64,0.66,0.48
11.20,0.68,0.64,0.66,0.49
11.30,0.69,0.64,0.67,0.49
11.40,0.69,0.63,0.68,0.49
11.50,0.69,0.62,0.67,0.49
11.60,0.69,0.62,0.67,0.49
11.70,0.69,0.61,0.67,0.49
11.80,0.69,0.60,0.67,0.49
11.90,0.69,0.60,0.66,0.49
12.00,0.69,0.60,0.66,0.49
12.10,0.68,0.60,0.67,0.49
12.20,0.68,0.60,0.67,0.48
12.30,0.68,0.60,0.67,0.48
12.40,0.69,0.60,0.67,0.48
12.50,0.68,0.60,0.67,0.48
12.60,0.68,0.60,0.67,0.48
12.70,0.68,0.60,0.67,0.48
12.80,0.68,0.60,0.67,0.48
12.90,0.68,0.60,0.67,0.48
13.00,0.68,0.60,0.67,0.48
13.10,0.69,0.60,0.67,0.48
13.20,0.68,0.60,0.67,0.47
13.30,0.68,0.60,0.66,0.47
13.40,0.68,0.60,0.67,0.47
13.50,0.68,0.60,0.67,0.46
13.60,0.67,0.59,0.67,0.46
13.70,0.66,0.60,0.66,0.46
13.80,0.66,0.60,0.68,0.45
13.90,0.66,0.60,0.70,0.43
14.00,0.66,0.60,0.70,0.44
14.10,0.65,0.60,0.70,0.44
14.20,0.65,0.61,0.70,0.44
14.30,0.65,0.61,0.70,0.44
14.40,0.64,0.62,0.70,0.44
14.50,0.64,0.62,0.70,0.45
14.60,0.64,0.63,0.70,0.45
14.70,0.65,0.63,0.70,0.46
14.80,0.64,0.64,0.70,0.47
14.90,0.64,0.63,0.71,0.47
15.00,0.64,0.63,0.71,0.48
