_,_,_,_
151
0.00,0.58,0.45,0.37,0.46
0.10,0.59,0.46,0.38,0.46
0.20,0.58,0.46,0.33,0.46
0.30,0.58,0.46,0.34,0.46
0.40,0.58,0.47,0.35,0.46
0.50,0.58,0.47,0.34,0.46
0.60,0.58,0.47,0.33,0.47
0.70,0.58,0.47,0.33,0.47
0.80,0.59,0.47,0.33,0.46
0.90,0.59,0.47,0.34,0.47
1.00,0.59,0.47,0.35,0.45
1.10,0.58,0.47,0.35,0.46
1.20,0.58,0.47,0.35,0.46
1.30,0.58,0.47,0.35,0.46
1.40,0.58,0.47,0.35,0.47
1.50,0.58,0.46,0.36,0.48
1.60,0.57,0.47,0.31,0.48
1.70,0.54,0.46,0.36,0.48
1.80,0.55,0.46,0.37,0.46
1.90,0.53,0.47,0.35,0.46
2.00,0.53,0.46,0.36,0.46
2.10,0.52,0.46,0.35,0.50
2.20,0.52,0.46,0.36,0.48
2.30,0.54,0.47,0.36,0.48
2.40,0.54,0.47,0.36,0.47
2.50,0.56,0.47,0.34,0.47
2.60,0.56,0.47,0.36,0.47
2.70,0.56,0.47,0.38,0.47
2.80,0.55,0.47,0.38,0.48
2.90,0.55,0.47,0.40,0.48
3.00,0.55,0.47,0.39,0.47
3.10,0.56,0.47,0.40,0.47
3.20,0.56,0.48,0.40,0.48
3.30,0.56,0.48,0.40,0.48
3.40,0.56,0.48,0.40,0.48
3.50,0.56,0.48,0.37,0.48
3.60,0.57,0.48,0.37,0.48
3.70,0.57,0.48,0.39,0.48
3.80,0.58,0.47,0.33,0.49
3.90,0.58,0.47,0.33,0.49
4.00,0.55,0.47,0.36,0.50
4.10,0.53,0.47,0.41,0.52
4.20,0.53,0.48,0.40,0.52
4.30,0.53,0.48,0.41,0.52
4.40,0.54,0.48,0.42,0.51
4.50,0.54,0.48,0.41,0.51
4.60,0.54,0.48,0.39,0.51
4.70,0.54,0.48,0.40,0.51
4.80,0.54,0.48,0.40,0.49
4.90,0.54,0.49,0.39,0.49
5.00,0.54,0.48,0.40,0.47
5.10,0.54,0.48,0.41,0.47
5.20,0.54,0.48,0.41,0.47
5.30,0.54,0.49,0.41,0.46
5.40,0.54,0.49,0.42,0.46
5.50,0.54,0.49,0.42,0.47
5.60,0.54,0.49,0.42,0.47
5.70,0.55,0.49,0.42,0.47
5.80,0.55,0.49,0.42,0.48
5.90,0.54,0.49,0.43,0.48
6.00,0.55,0.49,0.42,0.48
6.10,0.54,0.49,0.43,0.48
6.20,0.55,0.49,0.42,0.48
6.30,0.55,0.48,0.42,0.49
6.40,0.54,0.49,0.42,0.49
6.50,0.55,0.48,0.42,0.49
6.60,0.55,0.48,0.42,0.49
6.70,0.55,0.48,0.42,0.48
6.80,0.56,0.48,0.43,0.47
6.90,0.57,0.48,0.43,0.47
7.00,0.57,0.48,0.43,0.46
7.10,0.57,0.48,0.43,0.48
7.20,0.58,0.48,0.43,0.49
7.30,0.58,0.48,0.43,0.49
7.40,0.58,0.48,0.43,0.49
7.50,0.58,0.48,0.43,0.48
7.60,0.58,0.48,0.39,0.48
7.70,0.59,0.48,0.38,0.48
7.80,0.59,0.48,0.39,0.48
7.90,0.59,0.48,0.40,0.48
8.00,0.59,0.48,0.39,0.48
8.10,0.60,0.48,0.38,0.49
8.20,0.61,0.48,0.38,0.49
8.30,0.61,0.48,0.37,0.50
8.40,0.61,0.48,0.36,0.48
8.50,0.61,0.48,0.35,0.48
8.60,0.61,0.48,0.35,0.48
8.70,0.61,0.48,0.34,0.48
8.80,0.61,0.48,0.36,0.48
8.90,0.61,0.48,0.38,0.47
9.00,0.61,0.48,0.39,0.47
9.10,0.61,0.48,0.40,0.47
9.20,0.61,0.48,0.36,0.48
9.30,0.61,0.48,0.40,0.48
9.40,0.61,0.48,0.40,0.48
9.50,0.61,0.48,0.39,0.48
9.60,0.61,0.48,0.41,0.49
9.70,0.61,0.48,0.42,0.49
9.80,0.61,0.48,0.43,0.48
9.90,0.61,0.48,0.43,0.48
10.00,0.61,0.48,0.39,0.49
10.10,0.61,0.48,0.36,0.49
10.20,0.61,0.48,0.36,0.49
10.30,0.61,0.48,0.36,0.49
10.40,0.61,0.48,0.36,0.49
10.50,0.61,0.48,0.37,0.49
10.60,0.61,0.47,0.38,0.49
10.70,0.62,0.47,0.38,0.49
10.80,0.62,0.46,0.39,0.49
10.90,0.61,0.46,0.40,0.46
11.00,0.62,0.47,0.39,0.43
11.10,0.62,0.46,0.39,0.42
11.20,0.62,0.46,0.38,0.44
11.30,0.62,0.46,0.34,0.44
11.40,0.62,0.46,0.37,0.44
11.50,0.62,0.45,0.33,0.44
11.60,0.62,0.45,0.32,0.41
11.70,0.62,0.45,0.26,0.38
11.80,0.61,0.47,0.30,0.38
11.90,0.61,0.49,0.30,0.38
12.00,0.61,0.49,0.31,0.40
12.10,0.61,0.49,0.31,0.40
12.20,0.61,0.49,0.32,0.40
12.30,0.61,0.49,0.34,0.39
12.40,0.61,0.49,0.34,0.40
12.50,0.61,0.49,0.34,0.41
12.60,0.60,0.48,0.32,0.43
12.70,0.60,0.47,0.35,0.46
12.80,0.59,0.47,0.37,0.46
12.90,0.60,0.46,0.38,0.47
13.00,0.60,0.47,0.40,0.46
13.10,0.60,0.47,0.42,0.46
13.20,0.60,0.47,0.39,0.46
13.30,0.60,0.47,0.40,0.46
13.40,0.58,0.47,0.41,0.46
13.50,0.58,0.47,0.42,0.47
13.60,0.57,0.47,0.43,0.46
13.70,0.57,0.47,0.43,0.46
13.80,0.57,0.47,0.39,0.47
13.90,0.58,0.47,0.40,0.46
14.00,0.60,0.47,0.40,0.46
14.10,0.60,0.47,0.40,0.46
14.20,0.60,0.48,0.42,0.46
14.30,0.61,0.48,0.39,0.46
14.40,0.61,0.48,0.39,0.47
14.50,0.61,0.48,0.40,0.46
14.60,0.61,0.47,0.43,0.47
14.70,0.60,0.47,0.44,0.47
14.80,0.60,0.48,0.45,0.47
14.90,0.60,0.48,0.45,0.48
15.00,0.60,0.48,0.45,0.47
