_,_,_,_
151
0.00,0.55,0.39,0.39,0.29
0.10,0.53,0.39,0.39,0.30
0.20,0.53,0.39,0.40,0.30
0.30,0.53,0.39,0.40,0.29
0.40,0.53,0.39,0.39,0.30
0.50,0.52,0.38,0.39,0.30
0.60,0.53,0.38,0.39,0.29
0.70,0.52,0.38,0.39,0.29
0.80,0.51,0.38,0.39,0.30
0.90,0.51,0.39,0.39,0.30
1.00,0.48,0.39,0.40,0.37
1.10,0.48,0.38,0.40,0.38
1.20,0.49,0.39,0.40,0.38
1.30,0.49,0.40,0.41,0.37
1.40,0.50,0.41,0.42,0.38
1.50,0.50,0.39,0.42,0.38
1.60,0.50,0.39,0.42,0.38
1.70,0.50,0.39,0.42,0.38
1.80,0.50,0.39,0.42,0.39
1.90,0.50,0.39,0.41,0.39
2.00,0.51,0.40,0.42,0.39
2.10,0.51,0.40,0.42,0.38
2.20,0.51,0.40,0.39,0.37
2.30,0.52,0.39,0.39,0.37
2.40,0.52,0.39,0.39,0.37
2.50,0.52,0.40,0.43,0.37
2.60,0.53,0.37,0.39,0.37
2.70,0.53,0.36,0.40,0.38
2.80,0.53,0.37,0.38,0.38
2.90,0.53,0.37,0.39,0.38
3.00,0.53,0.36,0.41,0.38
3.10,0.54,0.35,0.41,0.38
3.20,0.54,0.32,0.40,0.38
3.30,0.53,0.32,0.38,0.38
3.40,0.54,0.28,0.39,0.38
3.50,0.53,0.28,0.38,0.38
3.60,0.54,0.28,0.39,0.31
3.70,0.54,0.29,0.39,0.31
3.80,0.54,0.29,0.42,0.29
3.90,0.54,0.29,0.42,0.28
4.00,0.55,0.30,0.37,0.28
4.10,0.56,0.30,0.40,0.29
4.20,0.55,0.30,0.40,0.29
4.30,0.55,0.30,0.39,0.28
4.40,0.55,0.31,0.38,0.29
4.50,0.55,0.30,0.36,0.30
4.60,0.54,0.30,0.37,0.30
4.70,0.53,0.31,0.39,0.36
4.80,0.52,0.31,0.39,0.37
4.90,0.52,0.32,0.40,0.37
5.00,0.53,0.32,0.40,0.37
5.10,0.53,0.32,0.39,0.36
5.20,0.53,0.32,0.38,0.36
5.30,0.53,0.33,0.35,0.31
5.40,0.53,0.33,0.34,0.31
5.50,0.52,0.35,0.35,0.31
5.60,0.51,0.32,0.34,0.30
5.70,0.52,0.34,0.33,0.31
5.80,0.50,0.33,0.32,0.31
5.90,0.50,0.34,0.31,0.37
6.00,0.50,0.34,0.34,0.37
6.10,0.49,0.37,0.31,0.37
6.20,0.49,0.38,0.27,0.36
6.30,0.46,0.38,0.24,0.36
6.40,0.49,0.39,0.24,0.37
6.50,0.47,0.39,0.24,0.37
6.60,0.47,0.39,0.23,0.36
6.70,0.47,0.38,0.25,0.30
6.80,0.48,0.36,0.25,0.30
6.90,0.52,0.36,0.26,0.29
7.00,0.51,0.36,0.26,0.30
7.10,0.52,0.37,0.27,0.30
7.20,0.51,0.37,0.31,0.30
7.30,0.51,0.38,0.31,0.31
7.40,0.52,0.39,0.31,0.31
