_,_,_,_
151
0.00,0.72,0.71,0.66,0.58
0.10,0.72,0.72,0.67,0.57
0.20,0.72,0.72,0.66,0.56
0.30,0.72,0.71,0.67,0.56
0.40,0.72,0.71,0.67,0.56
0.50,0.72,0.71,0.67,0.57
0.60,0.72,0.72,0.69,0.58
0.70,0.72,0.66,0.69,0.59
0.80,0.72,0.66,0.68,0.58
0.90,0.72,0.67,0.67,0.59
1.00,0.72,0.68,0.66,0.56
1.10,0.72,0.70,0.68,0.57
1.20,0.72,0.70,0.69,0.56
1.30,0.72,0.70,0.69,0.58
1.40,0.72,0.71,0.69,0.56
1.50,0.72,0.72,0.69,0.56
1.60,0.72,0.72,0.69,0.56
1.70,0.72,0.73,0.68,0.58
1.80,0.72,0.74,0.67,0.60
1.90,0.72,0.74,0.66,0.58
2.00,0.73,0.75,0.65,0.59
2.10,0.73,0.75,0.65,0.57
2.20,0.72,0.75,0.64,0.59
2.30,0.72,0.74,0.64,0.63
2.40,0.72,0.74,0.64,0.61
2.50,0.73,0.74,0.63,0.62
2.60,0.72,0.74,0.63,0.61
2.70,0.72,0.74,0.63,0.59
2.80,0.71,0.75,0.64,0.60
2.90,0.71,0.74,0.64,0.61
3.00,0.71,0.73,0.66,0.61
3.10,0.71,0.73,0.68,0.59
3.20,0.72,0.73,0.69,0.59
3.30,0.72,0.72,0.72,0.59
3.40,0.72,0.72,0.72,0.60
3.50,0.72,0.72,0.72,0.61
3.60,0.72,0.72,0.72,0.61
3.70,0.72,0.72,0.72,0.61
3.80,0.72,0.72,0.72,0.61
3.90,0.72,0.72,0.72,0.61
4.00,0.72,0.71,0.72,0.61
4.10,0.72,0.71,0.71,0.61
4.20,0.72,0.72,0.72,0.60
4.30,0.72,0.71,0.72,0.60
4.40,0.72,0.72,0.72,0.61
4.50,0.72,0.72,0.72,0.61
4.60,0.72,0.73,0.72,0.60
4.70,0.73,0.73,0.68,0.60
4.80,0.73,0.74,0.68,0.59
4.90,0.73,0.74,0.68,0.59
5.00,0.73,0.74,0.68,0.59
5.10,0.73,0.74,0.68,0.59
5.20,0.73,0.74,0.67,0.59
5.30,0.73,0.71,0.65,0.59
5.40,0.73,0.69,0.64,0.59
5.50,0.73,0.68,0.65,0.59
5.60,0.73,0.66,0.65,0.60
5.70,0.73,0.67,0.65,0.60
5.80,0.73,0.68,0.64,0.60
5.90,0.73,0.69,0.63,0.60
6.00,0.73,0.65,0.62,0.59
6.10,0.73,0.68,0.60,0.59
6.20,0.74,0.67,0.61,0.57
6.30,0.74,0.68,0.61,0.57
6.40,0.73,0.68,0.61,0.57
6.50,0.73,0.69,0.61,0.57
6.60,0.72,0.69,0.62,0.58
6.70,0.72,0.69,0.63,0.58
6.80,0.72,0.69,0.63,0.59
6.90,0.72,0.69,0.63,0.59
7.00,0.72,0.70,0.63,0.59
7.10,0.72,0.70,0.63,0.58
7.20,0.72,0.70,0.64,0.59
7.30,0.73,0.70,0.63,0.60
7.40,0.73,0.70,0.64,0.59
7.50,0.73,0.70,0.64,0.59
7.60,0.73,0.70,0.64,0.59
7.70,0.73,0.70,0.64,0.59
7.80,0.73,0.71,0.65,0.60
7.90,0.72,0.71,0.65,0.61
8.00,0.72,0.71,0.66,0.61
8.10,0.72,0.72,0.64,0.62
8.20,0.73,0.72,0.64,0.66
8.30,0.73,0.72,0.64,0.66
8.40,0.73,0.72,0.63,0.65
8.50,0.73,0.72,0.62,0.67
8.60,0.73,0.72,0.61,0.67
8.70,0.73,0.72,0.59,0.67
8.80,0.73,0.72,0.58,0.65
8.90,0.73,0.72,0.59,0.63
9.00,0.73,0.72,0.61,0.64
9.10,0.73,0.73,0.63,0.64
9.20,0.72,0.73,0.65,0.64
9.30,0.73,0.73,0.66,0.65
9.40,0.72,0.73,0.66,0.65
9.50,0.72,0.73,0.67,0.63
9.60,0.72,0.73,0.68,0.61
9.70,0.72,0.73,0.69,0.62
9.80,0.73,0.74,0.66,0.62
9.90,0.73,0.74,0.66,0.63
10.00,0.73,0.74,0.66,0.63
10.10,0.73,0.74,0.65,0.63
10.20,0.72,0.74,0.66,0.63
10.30,0.72,0.75,0.66,0.64
10.40,0.73,0.75,0.66,0.63
10.50,0.73,0.74,0.66,0.64
10.60,0.72,0.74,0.66,0.64
10.70,0.72,0.74,0.65,0.66
10.80,0.72,0.74,0.64,0.65
10.90,0.72,0.73,0.62,0.66
11.00,0.72,0.72,0.62,0.67
11.10,0.72,0.72,0.62,0.66
11.20,0.72,0.73,0.62,0.68
11.30,0.72,0.73,0.62,0.70
11.40,0.73,0.74,0.61,0.70
11.50,0.73,0.74,0.60,0.69
11.60,0.72,0.74,0.60,0.68
11.70,0.73,0.73,0.61,0.70
11.80,0.72,0.73,0.60,0.69
11.90,0.72,0.74,0.60,0.70
12.00,0.72,0.74,0.60,0.72
12.10,0.72,0.74,0.60,0.73
12.20,0.72,0.74,0.60,0.73
12.30,0.72,0.74,0.60,0.73
12.40,0.72,0.75,0.60,0.72
12.50,0.72,0.75,0.60,0.71
12.60,0.71,0.75,0.60,0.69
12.70,0.71,0.75,0.60,0.69
12.80,0.71,0.75,0.60,0.67
12.90,0.71,0.75,0.61,0.67
13.00,0.71,0.75,0.61,0.67
13.10,0.71,0.75,0.61,0.67
13.20,0.71,0.75,0.61,0.68
13.30,0.71,0.75,0.61,0.68
13.40,0.71,0.75,0.61,0.69
13.50,0.72,0.75,0.61,0.70
13.60,0.72,0.75,0.61,0.71
13.70,0.71,0.75,0.61,0.72
13.80,0.72,0.75,0.61,0.72
13.90,0.71,0.75,0.61,0.73
14.00,0.71,0.75,0.62,0.73
14.10,0.71,0.75,0.62,0.73
14.20,0.71,0.75,0.61,0.74
14.30,0.71,0.75,0.61,0.74
14.40,0.71,0.75,0.60,0.75
14.50,0.71,0.76,0.60,0.76
14.60,0.71,0.76,0.60,0.76
14.70,0.71,0.76,0.60,0.76
14.80,0.71,0.75,0.60,0.76
14.90,0.71,0.75,0.60,0.77
15.00,0.72,0.75,0.60,0.77
